pos1,pos2,nbreak_per_haploid_genome,chrom,rilname
21856722,21856722,2,X,QG3374
22014734,22369845,2,X,QG3374
3486361,3511258,2,X,QG3377
16758580,16871340,2,X,QG3377
7261816,7346459,2,X,QG3380
16709354,18454738,2,X,QG3381
20813686,21433744,1,X,QG3381
6993421,6994427,2,X,QG3383
8657673,18454738,2,X,QG3383
20813686,21433744,2,X,QG3383
8531315,8567651,2,X,QG3385
16709354,19713291,2,X,QG3385
19721640,19721640,2,X,QG3392
21846944,22103453,2,X,QG3392
22956518,23214573,2,X,QG3394
22956518,23214573,2,X,QG3395
7499863,7500957,2,X,QG3396
16709354,19713291,2,X,QG3396
8796317,8796317,2,X,QG3397
16709354,19713291,2,X,QG3400
23414635,23414635,2,X,QG3400
16709354,19713291,2,X,QG3403
22956518,23214573,2,X,QG3403
19590742,19593975,2,X,QG3404
8657673,18454738,2,X,QG3408
16709354,19713291,2,X,QG3408
7834832,7835233,2,X,QG3409
16674242,16708588,1,X,QG3409
21846944,22103453,1,X,QG3409
14302132,14315011,2,X,QG3410
18935572,18935572,2,X,QG3410
13756573,14302131,2,X,QG3412
9630778,9631797,2,X,QG3414
17736610,17848036,2,X,QG3414
16195145,16195145,2,X,QG3418
19276770,19276829,2,X,QG3418
2163663,2163663,2,X,QG3421
6651910,6653723,2,X,QG3421
7824472,7829551,2,X,QG3421
10977102,11168907,2,X,QG3421
11284245,11284897,2,X,QG3421
14901235,14903268,2,X,QG3421
22014734,22369845,2,X,QG3421
4001762,4058270,2,X,QG3427
6655311,6672062,2,X,QG3432
8231880,8267823,2,X,QG3432
15783387,15784518,2,X,QG3432
17739564,17739564,2,X,QG3432
19983562,20172344,2,X,QG3432
17857490,17857490,2,X,QG3434
2482437,2482437,2,X,QG3437
6799551,6910973,2,X,QG3437
19266164,19266164,2,X,QG3437
2327142,2495305,2,X,QG3440
8517456,8540291,2,X,QG3440
17250227,17275276,2,X,QG3440
21255589,21258057,2,X,QG3440
8410939,8411131,2,X,QG3456
11340013,11340069,2,X,QG3457
15813833,15912982,2,X,QG3457
9631797,9674081,2,X,QG3458
20813686,21433744,2,X,QG3458
11314682,11316224,2,X,QG3459
22570836,22571004,2,X,QG3459
2495564,2937169,2,X,QG3460
20813686,21433744,2,X,QG3464
14710367,14715910,2,X,QG3467
18715998,18716048,2,X,QG3467
6831843,6831850,2,X,QG3468
15192096,15192370,2,X,QG3468
21934337,21934337,2,X,QG3468
22929783,22929783,2,X,QG3468
7794082,7916996,2,X,QG3469
17404572,17405455,2,X,QG3469
10076638,10079066,2,X,QG3470
16709354,19713291,2,X,QG3470
19714242,21767367,2,X,QG3470
11950305,11950305,2,X,QG3472
16709354,19713291,2,X,QG3472
16709354,19713291,2,X,QG3473
16709354,19713291,2,X,QG3474
4205383,4205565,2,X,QG3477
10984920,10984920,2,X,QG3477
18426596,18437084,2,X,QG3477
18800412,18801056,2,X,QG3477
15316297,15316297,2,X,QG3479
20260137,20260137,2,X,QG3480
21434074,21767367,1,X,QG3481
22247930,22249388,1,X,QG3481
22513791,22829295,2,X,QG3483
7346557,7397252,2,X,QG3485
16709354,18454738,2,X,QG3485
22577943,22579649,2,X,QG3488
15813833,15912982,2,X,QG3489
2495564,2937169,2,X,QG3491
8060240,8063091,2,X,QG3492
18252657,18252657,2,X,QG3492
8546103,8728152,2,X,QG3493
15300277,15301114,2,X,QG3493
18144275,18145216,2,X,QG3493
18644776,18645082,2,X,QG3493
19044899,19099971,2,X,QG3493
22485073,22486102,2,X,QG3495
5014044,5014044,2,X,QG3499
7068598,7068598,2,X,QG3499
13152970,13152970,2,X,QG3499
21767709,22120797,2,X,QG3499
22014734,22369845,2,X,QG3499
6436402,6439610,2,X,QG3500
10114144,10129179,2,X,QG3500
10748640,10889528,2,X,QG3500
16702753,16705069,2,X,QG3500
17739003,17739003,2,X,QG3500
7261816,7346459,2,X,QG3506
1519591,1519591,2,X,QG3507
5159990,5159990,2,X,QG3508
7645277,7645634,2,X,QG3508
21576303,21576303,2,X,QG3508
16709354,19713291,2,X,QG3509
21820292,21991717,2,X,QG3509
23000735,23214573,2,X,QG3510
6388505,6388505,2,X,QG3511
16509506,16509506,2,X,QG3511
